,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr__fit_intercept,param_lr__penalty,param_lr__solver,param_tfidf__max_df,param_tfidf__max_features,param_tfidf__ngram_range,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
87,0.03351956605911255,0.0004325142491768599,0.009762704372406006,0.0003153972949346203,True,l2,liblinear,0.8,3000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'liblinear', 'tfidf__max_df': 0.8, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (2, 2)}",0.5167785234899329,0.52,0.5533333333333333,0.5704697986577181,0.5401454138702462,0.022612711019206724,171,0.5746102449888641,0.5602678571428571,0.578125,0.5567928730512249,0.5674489937957365,0.009088210220850454,0.9746835443037974,1.0,1.0,0.9883720930232558,0.9907639093317633,0.010427243959336138,15,0.9961389961389961,0.9881889763779528,0.9885496183206107,0.9920634920634921,0.991235270725263,0.003210339219126971,0.6754385964912281,0.6842105263157895,0.7124463519313304,0.723404255319149,0.6988749325143743,0.019686148414549555,171,0.7288135593220338,0.7150997150997151,0.7295774647887324,0.7132667617689016,0.7216893752448458,0.007538899024584319
88,0.022562623023986816,0.00021761246848201395,0.009547948837280273,0.0006169110795652703,True,l2,liblinear,0.8,5000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'liblinear', 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000, 'tfidf__ngram_range': (1, 1)}",0.785234899328859,0.8333333333333334,0.7533333333333333,0.8322147651006712,0.8010290827740493,0.033691438570450885,123,0.8240534521158129,0.8102678571428571,0.8303571428571429,0.8040089086859689,0.8171718402004454,0.01051352149397038,0.975,0.984251968503937,0.9912280701754386,0.9538461538461539,0.9760815481313825,0.014069074280806506,75,0.9919571045576407,0.989100817438692,0.986737400530504,0.9917582417582418,0.9898883910712697,0.0021403814318358165,0.8698884758364313,0.9025270758122743,0.8560606060606061,0.8888888888888888,0.8793412616495501,0.01774882565530377,123,0.9002433090024331,0.8907975460122699,0.9018181818181819,0.8880688806888068,0.8952319793804229,0.005904779193458447
89,0.03448307514190674,0.0012311848914660982,0.009863555431365967,0.0004690798559618378,True,l2,liblinear,0.8,5000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'liblinear', 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000, 'tfidf__ngram_range': (2, 2)}",0.5033557046979866,0.5066666666666667,0.5466666666666666,0.5503355704697986,0.5267561521252797,0.021815051710676433,183,0.5434298440979956,0.5446428571428571,0.5446428571428571,0.532293986636971,0.5412523862551701,0.0051957875258986826,0.974025974025974,1.0,1.0,0.9879518072289156,0.9904944453137223,0.010704983591455558,31,0.9959183673469387,0.991869918699187,0.991869918699187,0.9958333333333333,0.9938728845196614,0.0020031914351661445,0.6637168141592921,0.672566371681416,0.7068965517241379,0.7068965517241379,0.687519072322246,0.019628449799026892,183,0.7031700288184438,0.7031700288184438,0.7031700288184438,0.6937590711175616,0.7008172893932233,0.004075064221452382
90,0.021761059761047363,0.0013775589937369461,0.009465157985687256,0.0009144088619589984,True,l2,liblinear,0.9,1000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'liblinear', 'tfidf__max_df': 0.9, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.7986577181208053,0.8533333333333334,0.7666666666666667,0.8456375838926175,0.8160738255033557,0.035378930433611025,97,0.8485523385300668,0.84375,0.8616071428571429,0.844097995545657,0.8495018692332167,0.007240944492493237,0.967479674796748,0.9846153846153847,0.9913793103448276,0.9618320610687023,0.9763266077064157,0.012079401718505344,61,0.9819587628865979,0.984375,0.9846938775510204,0.9869791666666666,0.9845017017760712,0.0017788588581071933,0.875,0.9142857142857143,0.8646616541353384,0.9,0.8884868421052631,0.019670212900900083,93,0.910394265232975,0.9086538461538461,0.919047619047619,0.9099639855942377,0.9120149290071694,0.004110612092620044
91,0.03277403116226196,0.0007193606991230559,0.009426653385162354,0.00017513150086314184,True,l2,liblinear,0.9,1000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'liblinear', 'tfidf__max_df': 0.9, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (2, 2)}",0.6040268456375839,0.5533333333333333,0.5933333333333334,0.6442953020134228,0.5987472035794184,0.0323814510676475,159,0.6614699331848553,0.6361607142857143,0.6629464285714286,0.6302895322939867,0.6477166520839962,0.014648745982758202,0.9782608695652174,1.0,1.0,0.9896907216494846,0.9919878978036755,0.008973514999033337,1,0.9966442953020134,0.9895833333333334,0.99,0.9929824561403509,0.9923025211939245,0.002828820443519721,0.7468879668049793,0.7124463519313304,0.7447698744769874,0.7804878048780488,0.7461479995228364,0.024070054333323453,159,0.7951807228915663,0.7744565217391305,0.7941176470588235,0.771117166212534,0.7837180144755136,0.011001166605774115
92,0.022244393825531006,0.00045442085120179506,0.009681761264801025,0.0003433965222510524,True,l2,liblinear,0.9,3000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'liblinear', 'tfidf__max_df': 0.9, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.7986577181208053,0.84,0.7466666666666667,0.8523489932885906,0.8094183445190156,0.041327479990622064,109,0.8374164810690423,0.8214285714285714,0.84375,0.821826280623608,0.8311053332803054,0.009739850114405885,0.967479674796748,0.984375,0.9911504424778761,0.9548872180451128,0.9744730838299343,0.0142187916483573,85,0.9920844327176781,0.9865951742627346,0.984375,0.9892761394101877,0.9880826865976501,0.002889547303550894,0.875,0.9064748201438849,0.8517110266159695,0.900709219858156,0.8834737666545026,0.021833378602653004,109,0.9082125603864735,0.8964677222898904,0.9086538461538461,0.8978102189781022,0.9027860869520781,0.005669175559174236
93,0.03415036201477051,0.0015653655828032113,0.009617447853088379,0.00016533692436389275,True,l2,liblinear,0.9,3000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'liblinear', 'tfidf__max_df': 0.9, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (2, 2)}",0.5167785234899329,0.52,0.5533333333333333,0.5704697986577181,0.5401454138702462,0.022612711019206724,171,0.5746102449888641,0.5602678571428571,0.578125,0.5567928730512249,0.5674489937957365,0.009088210220850454,0.9746835443037974,1.0,1.0,0.9883720930232558,0.9907639093317633,0.010427243959336138,15,0.9961389961389961,0.9881889763779528,0.9885496183206107,0.9920634920634921,0.991235270725263,0.003210339219126971,0.6754385964912281,0.6842105263157895,0.7124463519313304,0.723404255319149,0.6988749325143743,0.019686148414549555,171,0.7288135593220338,0.7150997150997151,0.7295774647887324,0.7132667617689016,0.7216893752448458,0.007538899024584319
94,0.02028834819793701,0.00013347357951738176,0.008721768856048584,3.2474577542381935e-05,True,l2,liblinear,0.9,5000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'liblinear', 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000, 'tfidf__ngram_range': (1, 1)}",0.785234899328859,0.8333333333333334,0.7533333333333333,0.8322147651006712,0.8010290827740493,0.033691438570450885,123,0.8240534521158129,0.8102678571428571,0.8303571428571429,0.8040089086859689,0.8171718402004454,0.01051352149397038,0.975,0.984251968503937,0.9912280701754386,0.9538461538461539,0.9760815481313825,0.014069074280806506,75,0.9919571045576407,0.989100817438692,0.986737400530504,0.9917582417582418,0.9898883910712697,0.0021403814318358165,0.8698884758364313,0.9025270758122743,0.8560606060606061,0.8888888888888888,0.8793412616495501,0.01774882565530377,123,0.9002433090024331,0.8907975460122699,0.9018181818181819,0.8880688806888068,0.8952319793804229,0.005904779193458447
95,0.03384524583816528,0.0007648633447477325,0.009796321392059326,0.00031540968536519174,True,l2,liblinear,0.9,5000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'liblinear', 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000, 'tfidf__ngram_range': (2, 2)}",0.5033557046979866,0.5066666666666667,0.5466666666666666,0.5503355704697986,0.5267561521252797,0.021815051710676433,183,0.5434298440979956,0.5446428571428571,0.5446428571428571,0.532293986636971,0.5412523862551701,0.0051957875258986826,0.974025974025974,1.0,1.0,0.9879518072289156,0.9904944453137223,0.010704983591455558,31,0.9959183673469387,0.991869918699187,0.991869918699187,0.9958333333333333,0.9938728845196614,0.0020031914351661445,0.6637168141592921,0.672566371681416,0.7068965517241379,0.7068965517241379,0.687519072322246,0.019628449799026892,183,0.7031700288184438,0.7031700288184438,0.7031700288184438,0.6937590711175616,0.7008172893932233,0.004075064221452382
96,0.025686800479888916,0.000649725282580389,0.009819269180297852,0.00021722242031569757,True,l2,newton-cg,0.8,1000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.8, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.7986577181208053,0.8466666666666667,0.7666666666666667,0.8389261744966443,0.8127293064876957,0.032240489666894516,101,0.8463251670378619,0.84375,0.8571428571428571,0.844097995545657,0.8478290049315941,0.005467359593391338,0.967479674796748,0.9844961240310077,0.9913793103448276,0.9615384615384616,0.9762233926777613,0.012147424925911315,65,0.9819121447028424,0.984375,0.9846153846153847,0.9869791666666666,0.9844704239962234,0.001793648659130849,0.875,0.910394265232975,0.8646616541353384,0.8960573476702509,0.8865283167596409,0.017828621288975798,101,0.9090909090909091,0.9086538461538461,0.9164677804295943,0.9099639855942377,0.9110441303171468,0.0031666711506182555
97,0.03692424297332764,0.0014039970575052438,0.009734392166137695,0.00037083888981863654,True,l2,newton-cg,0.8,1000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.8, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (2, 2)}",0.6040268456375839,0.5533333333333333,0.5866666666666667,0.6442953020134228,0.5970805369127516,0.03278624621290762,161,0.6525612472160356,0.6316964285714286,0.6584821428571429,0.6302895322939867,0.6432573377346484,0.01245166676877896,0.9782608695652174,1.0,1.0,0.9896907216494846,0.9919878978036755,0.008973514999033337,1,0.9965986394557823,0.9895104895104895,0.9899328859060402,0.9929824561403509,0.9922561177531657,0.0028425755422184624,0.7468879668049793,0.7124463519313304,0.7394957983193278,0.7804878048780488,0.7448294804834215,0.02425318868116799,163,0.7886944818304172,0.771117166212534,0.7908847184986595,0.771117166212534,0.7804533831885361,0.009368275695444458
98,0.026898503303527832,0.0021231813443928346,0.01091545820236206,0.0027259166956487666,True,l2,newton-cg,0.8,3000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.8, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.7986577181208053,0.84,0.7466666666666667,0.8389261744966443,0.8060626398210291,0.03812633872939003,113,0.8262806236080178,0.8214285714285714,0.8415178571428571,0.8173719376391982,0.8266497474546611,0.009145154074449774,0.967479674796748,0.984375,0.9911504424778761,0.9541984732824428,0.9743008976392667,0.014457102456335837,89,0.9919786096256684,0.9865951742627346,0.9843342036553525,0.9892183288409704,0.9880315790961816,0.0028601253885736063,0.875,0.9064748201438849,0.8517110266159695,0.8928571428571429,0.8815107474042493,0.020508283743067308,113,0.9015795868772782,0.8964677222898904,0.9073405535499398,0.8951219512195122,0.9001274534841551,0.004811085877586946
99,0.036985695362091064,0.0011094042327822152,0.009710133075714111,0.0003046424765174364,True,l2,newton-cg,0.8,3000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.8, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (2, 2)}",0.5167785234899329,0.52,0.5533333333333333,0.5704697986577181,0.5401454138702462,0.022612711019206724,171,0.5746102449888641,0.5535714285714286,0.578125,0.5567928730512249,0.5657748866528794,0.010726017598554627,0.9746835443037974,1.0,1.0,0.9883720930232558,0.9907639093317633,0.010427243959336138,15,0.9961389961389961,0.9880478087649402,0.9885496183206107,0.9920634920634921,0.9911999788220098,0.0032442308037410224,0.6754385964912281,0.6842105263157895,0.7124463519313304,0.723404255319149,0.6988749325143743,0.019686148414549555,171,0.7288135593220338,0.709585121602289,0.7295774647887324,0.7132667617689016,0.7203107268704892,0.008983688608612761
100,0.02642822265625,0.0010722065617226832,0.010123908519744873,0.00044511951774359935,True,l2,newton-cg,0.8,5000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000, 'tfidf__ngram_range': (1, 1)}",0.785234899328859,0.8333333333333334,0.7466666666666667,0.8322147651006712,0.7993624161073826,0.036089225507744696,125,0.821826280623608,0.8102678571428571,0.828125,0.8040089086859689,0.8160570116131085,0.009455050267516299,0.975,0.984251968503937,0.9911504424778761,0.9538461538461539,0.9760621412069919,0.014048205799632006,77,0.9919354838709677,0.9918032786885246,0.9893333333333333,0.9917582417582418,0.9912075844127668,0.0010840583370260882,0.8698884758364313,0.9025270758122743,0.8517110266159695,0.8888888888888888,0.8782538667883909,0.019214542029365733,125,0.8989037758830695,0.8918918918918919,0.9015795868772782,0.8880688806888068,0.8951110338352616,0.0053893846236902875
101,0.036868929862976074,0.0010848289070430753,0.00953531265258789,0.00013531551424949675,True,l2,newton-cg,0.8,5000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000, 'tfidf__ngram_range': (2, 2)}",0.5033557046979866,0.5,0.5533333333333333,0.5503355704697986,0.5267561521252796,0.02512870941164793,185,0.5434298440979956,0.5379464285714286,0.5401785714285714,0.532293986636971,0.5384622076837416,0.004060058343894514,0.974025974025974,1.0,1.0,0.9879518072289156,0.9904944453137223,0.010704983591455558,31,0.9959183673469387,0.9917695473251029,0.9918032786885246,0.9958333333333333,0.9938311316734749,0.0020449744495557986,0.6637168141592921,0.6666666666666666,0.7124463519313304,0.7068965517241379,0.6874315961203568,0.022350591063869985,185,0.7031700288184438,0.6975397973950795,0.6994219653179191,0.6937590711175616,0.698472715662251,0.0033931772420192764
102,0.024494707584381104,0.0002971579089163962,0.009335339069366455,0.0004787465067635041,True,l2,newton-cg,0.9,1000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.9, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.7986577181208053,0.8466666666666667,0.7666666666666667,0.8389261744966443,0.8127293064876957,0.032240489666894516,101,0.8463251670378619,0.84375,0.8571428571428571,0.844097995545657,0.8478290049315941,0.005467359593391338,0.967479674796748,0.9844961240310077,0.9913793103448276,0.9615384615384616,0.9762233926777613,0.012147424925911315,65,0.9819121447028424,0.984375,0.9846153846153847,0.9869791666666666,0.9844704239962234,0.001793648659130849,0.875,0.910394265232975,0.8646616541353384,0.8960573476702509,0.8865283167596409,0.017828621288975798,101,0.9090909090909091,0.9086538461538461,0.9164677804295943,0.9099639855942377,0.9110441303171468,0.0031666711506182555
103,0.03836631774902344,0.0018390464506015862,0.010048627853393555,0.00035510056288078073,True,l2,newton-cg,0.9,1000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.9, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (2, 2)}",0.6040268456375839,0.5533333333333333,0.5866666666666667,0.6442953020134228,0.5970805369127516,0.03278624621290762,161,0.6525612472160356,0.6316964285714286,0.6584821428571429,0.6302895322939867,0.6432573377346484,0.01245166676877896,0.9782608695652174,1.0,1.0,0.9896907216494846,0.9919878978036755,0.008973514999033337,1,0.9965986394557823,0.9895104895104895,0.9899328859060402,0.9929824561403509,0.9922561177531657,0.0028425755422184624,0.7468879668049793,0.7124463519313304,0.7394957983193278,0.7804878048780488,0.7448294804834215,0.02425318868116799,163,0.7886944818304172,0.771117166212534,0.7908847184986595,0.771117166212534,0.7804533831885361,0.009368275695444458
104,0.02580714225769043,0.0007723532243263994,0.009869575500488281,0.0005039276587235888,True,l2,newton-cg,0.9,3000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.9, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.7986577181208053,0.84,0.7466666666666667,0.8389261744966443,0.8060626398210291,0.03812633872939003,113,0.8262806236080178,0.8214285714285714,0.8415178571428571,0.8173719376391982,0.8266497474546611,0.009145154074449774,0.967479674796748,0.984375,0.9911504424778761,0.9541984732824428,0.9743008976392667,0.014457102456335837,89,0.9919786096256684,0.9865951742627346,0.9843342036553525,0.9892183288409704,0.9880315790961816,0.0028601253885736063,0.875,0.9064748201438849,0.8517110266159695,0.8928571428571429,0.8815107474042493,0.020508283743067308,113,0.9015795868772782,0.8964677222898904,0.9073405535499398,0.8951219512195122,0.9001274534841551,0.004811085877586946
105,0.03622019290924072,0.0005412879307174101,0.009644925594329834,0.00018347524758553088,True,l2,newton-cg,0.9,3000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.9, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (2, 2)}",0.5167785234899329,0.52,0.5533333333333333,0.5704697986577181,0.5401454138702462,0.022612711019206724,171,0.5746102449888641,0.5535714285714286,0.578125,0.5567928730512249,0.5657748866528794,0.010726017598554627,0.9746835443037974,1.0,1.0,0.9883720930232558,0.9907639093317633,0.010427243959336138,15,0.9961389961389961,0.9880478087649402,0.9885496183206107,0.9920634920634921,0.9911999788220098,0.0032442308037410224,0.6754385964912281,0.6842105263157895,0.7124463519313304,0.723404255319149,0.6988749325143743,0.019686148414549555,171,0.7288135593220338,0.709585121602289,0.7295774647887324,0.7132667617689016,0.7203107268704892,0.008983688608612761
106,0.024945080280303955,0.0007678099116982351,0.009205281734466553,0.0001967328480134237,True,l2,newton-cg,0.9,5000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000, 'tfidf__ngram_range': (1, 1)}",0.785234899328859,0.8333333333333334,0.7466666666666667,0.8322147651006712,0.7993624161073826,0.036089225507744696,125,0.821826280623608,0.8102678571428571,0.828125,0.8040089086859689,0.8160570116131085,0.009455050267516299,0.975,0.984251968503937,0.9911504424778761,0.9538461538461539,0.9760621412069919,0.014048205799632006,77,0.9919354838709677,0.9918032786885246,0.9893333333333333,0.9917582417582418,0.9912075844127668,0.0010840583370260882,0.8698884758364313,0.9025270758122743,0.8517110266159695,0.8888888888888888,0.8782538667883909,0.019214542029365733,125,0.8989037758830695,0.8918918918918919,0.9015795868772782,0.8880688806888068,0.8951110338352616,0.0053893846236902875
107,0.04168224334716797,0.0012256025038356229,0.010561048984527588,8.436318960321122e-05,True,l2,newton-cg,0.9,5000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cg', 'tfidf__max_df': 0.9, 'tfidf__max_features': 5000, 'tfidf__ngram_range': (2, 2)}",0.5033557046979866,0.5,0.5533333333333333,0.5503355704697986,0.5267561521252796,0.02512870941164793,185,0.5434298440979956,0.5379464285714286,0.5401785714285714,0.532293986636971,0.5384622076837416,0.004060058343894514,0.974025974025974,1.0,1.0,0.9879518072289156,0.9904944453137223,0.010704983591455558,31,0.9959183673469387,0.9917695473251029,0.9918032786885246,0.9958333333333333,0.9938311316734749,0.0020449744495557986,0.6637168141592921,0.6666666666666666,0.7124463519313304,0.7068965517241379,0.6874315961203568,0.022350591063869985,185,0.7031700288184438,0.6975397973950795,0.6994219653179191,0.6937590711175616,0.698472715662251,0.0033931772420192764
108,0.14581137895584106,0.02052701573580262,0.012627363204956055,0.0003360182760434155,True,l2,newton-cholesky,0.8,1000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cholesky', 'tfidf__max_df': 0.8, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.7986577181208053,0.8466666666666667,0.7666666666666667,0.8389261744966443,0.8127293064876957,0.032240489666894516,101,0.8485523385300668,0.84375,0.859375,0.844097995545657,0.848943833518931,0.006313092640847244,0.967479674796748,0.9844961240310077,0.9913793103448276,0.9615384615384616,0.9762233926777613,0.012147424925911315,65,0.9819587628865979,0.984375,0.9846547314578005,0.9869791666666666,0.9844919152527662,0.0017778820826425,0.875,0.910394265232975,0.8646616541353384,0.8960573476702509,0.8865283167596409,0.017828621288975798,101,0.910394265232975,0.9086538461538461,0.9177592371871275,0.9099639855942377,0.9116928335420466,0.0035606141468383008
109,0.12536495923995972,0.006592523084167569,0.013325214385986328,0.0003591954129984806,True,l2,newton-cholesky,0.8,1000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cholesky', 'tfidf__max_df': 0.8, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (2, 2)}",0.6040268456375839,0.5533333333333333,0.5866666666666667,0.6442953020134228,0.5970805369127516,0.03278624621290762,161,0.6592427616926503,0.6316964285714286,0.6584821428571429,0.6302895322939867,0.6449277163538021,0.01394620387271002,0.9782608695652174,1.0,1.0,0.9896907216494846,0.9919878978036755,0.008973514999033337,1,0.9966329966329966,0.9895104895104895,0.9899328859060402,0.9929824561403509,0.9922647070474693,0.0028557057682813618,0.7468879668049793,0.7124463519313304,0.7394957983193278,0.7804878048780488,0.7448294804834215,0.02425318868116799,163,0.7935656836461126,0.771117166212534,0.7908847184986595,0.771117166212534,0.7816711836424599,0.01059649615091773
110,4.113924026489258,2.667189513271774,0.013028323650360107,0.0004788107968299004,True,l2,newton-cholesky,0.8,3000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cholesky', 'tfidf__max_df': 0.8, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.7986577181208053,0.84,0.7466666666666667,0.8389261744966443,0.8060626398210291,0.03812633872939003,113,0.8329621380846325,0.8214285714285714,0.8415178571428571,0.8173719376391982,0.8283201260738149,0.009527391252430904,0.967479674796748,0.984375,0.9911504424778761,0.9541984732824428,0.9743008976392667,0.014457102456335837,89,0.9920424403183024,0.9865951742627346,0.9843342036553525,0.9892183288409704,0.98804753676934,0.0028821956954088747,0.875,0.9064748201438849,0.8517110266159695,0.8928571428571429,0.8815107474042493,0.020508283743067308,113,0.9055690072639225,0.8964677222898904,0.9073405535499398,0.8951219512195122,0.9011248085808162,0.005387697483095177
111,2.954365074634552,2.739992966217421,0.014314711093902588,0.0008413890018784021,True,l2,newton-cholesky,0.8,3000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cholesky', 'tfidf__max_df': 0.8, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (2, 2)}",0.5167785234899329,0.52,0.5533333333333333,0.5704697986577181,0.5401454138702462,0.022612711019206724,171,0.5746102449888641,0.5602678571428571,0.578125,0.5567928730512249,0.5674489937957365,0.009088210220850454,0.9746835443037974,1.0,1.0,0.9883720930232558,0.9907639093317633,0.010427243959336138,15,0.9961389961389961,0.9881889763779528,0.9885496183206107,0.9920634920634921,0.991235270725263,0.003210339219126971,0.6754385964912281,0.6842105263157895,0.7124463519313304,0.723404255319149,0.6988749325143743,0.019686148414549555,171,0.7288135593220338,0.7150997150997151,0.7295774647887324,0.7132667617689016,0.7216893752448458,0.007538899024584319
112,4.529775381088257,0.32107070037884794,0.012749731540679932,0.00010632591561531514,True,l2,newton-cholesky,0.8,5000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cholesky', 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000, 'tfidf__ngram_range': (1, 1)}",0.785234899328859,0.8266666666666667,0.7466666666666667,0.8322147651006712,0.7976957494407159,0.03460533398667052,130,0.821826280623608,0.8080357142857143,0.828125,0.8040089086859689,0.8154989758988227,0.009838358452320643,0.975,0.9841269841269841,0.9911504424778761,0.9538461538461539,0.9760308951127535,0.014030082498438817,82,0.9919354838709677,0.9890710382513661,0.9893333333333333,0.9917582417582418,0.9905245243034773,0.0013270666232632986,0.8698884758364313,0.8985507246376812,0.8517110266159695,0.8888888888888888,0.8772597789947426,0.017997329118957395,130,0.8989037758830695,0.8894348894348895,0.9015795868772782,0.8880688806888068,0.894496783221011,0.005842268215816569
113,5.1389846205711365,1.069179795089622,0.013664841651916504,0.0002573717518367991,True,l2,newton-cholesky,0.8,5000,"(2, 2)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cholesky', 'tfidf__max_df': 0.8, 'tfidf__max_features': 5000, 'tfidf__ngram_range': (2, 2)}",0.5033557046979866,0.5,0.5466666666666666,0.5503355704697986,0.525089485458613,0.02347753747737463,187,0.5434298440979956,0.5424107142857143,0.5446428571428571,0.532293986636971,0.5406943505408844,0.0049138998669477334,0.974025974025974,1.0,1.0,0.9879518072289156,0.9904944453137223,0.010704983591455558,31,0.9959183673469387,0.9918367346938776,0.991869918699187,0.9958333333333333,0.9938645885183341,0.0020115207210087685,0.6637168141592921,0.6666666666666666,0.7068965517241379,0.7068965517241379,0.6860441460685587,0.020878470378639873,187,0.7031700288184438,0.7012987012987013,0.7031700288184438,0.6937590711175616,0.7003494575132876,0.0038808987871386744
114,0.16127270460128784,0.011877659785094504,0.01341778039932251,0.0007969719801386186,True,l2,newton-cholesky,0.9,1000,"(1, 1)","{'lr__fit_intercept': True, 'lr__penalty': 'l2', 'lr__solver': 'newton-cholesky', 'tfidf__max_df': 0.9, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.7986577181208053,0.8466666666666667,0.7666666666666667,0.8389261744966443,0.8127293064876957,0.032240489666894516,101,0.8485523385300668,0.84375,0.859375,0.844097995545657,0.848943833518931,0.006313092640847244,0.967479674796748,0.9844961240310077,0.9913793103448276,0.9615384615384616,0.9762233926777613,0.012147424925911315,65,0.9819587628865979,0.984375,0.9846547314578005,0.9869791666666666,0.9844919152527662,0.0017778820826425,0.875,0.910394265232975,0.8646616541353384,0.8960573476702509,0.8865283167596409,0.017828621288975798,101,0.910394265232975,0.9086538461538461,0.9177592371871275,0.9099639855942377,0.9116928335420466,0.0035606141468383008
